Date;CHANGINS - Température moy. +2 m (°C);CHANGINS - Humidité moy. (%);CHANGINS - Précipitations intensité (mm/h);CHANGINS - Humectage du feuillage (min)
15.03.2023 17:00;8.9;32;0.0;0
15.03.2023 17:10;8.8;31;0.0;0
15.03.2023 17:20;9.3;31;0.0;0
15.03.2023 17:30;9.2;32;0.0;0
15.03.2023 17:40;9.0;36;0.0;0
15.03.2023 17:50;8.7;35;0.0;0
15.03.2023 18:00;8.9;34;0.0;0
15.03.2023 18:10;8.6;36;0.0;0
15.03.2023 18:20;8.2;37;0.0;0
15.03.2023 18:30;7.9;37;0.0;0
15.03.2023 18:40;7.7;39;0.0;0
15.03.2023 18:50;6.3;56;0.0;0
15.03.2023 19:00;5.8;60;0.0;0
15.03.2023 19:10;5.3;61;0.0;0
15.03.2023 19:20;4.8;66;0.0;0
15.03.2023 19:30;4.4;68;0.0;0
15.03.2023 19:40;5.1;59;0.0;0
15.03.2023 19:50;5.0;59;0.0;0
15.03.2023 20:00;4.6;63;0.0;0
15.03.2023 20:10;4.2;66;0.0;0
15.03.2023 20:20;4.3;65;0.0;0
15.03.2023 20:30;4.6;61;0.0;0
15.03.2023 20:40;5.0;59;0.0;0
15.03.2023 20:50;5.0;59;0.0;0
15.03.2023 21:00;5.0;59;0.0;0
15.03.2023 21:10;4.9;59;0.0;0
15.03.2023 21:20;4.6;60;0.0;0
15.03.2023 21:30;4.5;61;0.0;0
15.03.2023 21:40;4.7;59;0.0;0
15.03.2023 21:50;4.4;62;0.0;0
15.03.2023 22:00;4.1;62;0.0;0
15.03.2023 22:10;4.0;63;0.0;0
15.03.2023 22:20;3.9;64;0.0;0
15.03.2023 22:30;4.0;63;0.0;0
15.03.2023 22:40;4.4;60;0.0;0
15.03.2023 22:50;4.7;58;0.0;0
15.03.2023 23:00;4.5;58;0.0;0
15.03.2023 23:10;4.0;61;0.0;0
15.03.2023 23:20;3.6;63;0.0;0
15.03.2023 23:30;3.4;65;0.0;0
15.03.2023 23:40;3.4;65;0.0;0
15.03.2023 23:50;3.6;63;0.0;0
16.03.2023 00:00;3.8;62;0.0;0
16.03.2023 00:10;3.7;63;0.0;0
16.03.2023 00:20;2.8;69;0.0;0
16.03.2023 00:30;2.9;68;0.0;0
16.03.2023 00:40;2.9;69;0.0;0
16.03.2023 00:50;3.7;63;0.0;0
16.03.2023 01:00;3.2;65;0.0;0
16.03.2023 01:10;3.0;66;0.0;0
16.03.2023 01:20;3.1;66;0.0;0
16.03.2023 01:30;2.5;69;0.0;0
16.03.2023 01:40;2.4;70;0.0;0
16.03.2023 01:50;2.9;66;0.0;0
16.03.2023 02:00;2.5;69;0.0;0
16.03.2023 02:10;2.1;72;0.0;0
16.03.2023 02:20;1.6;74;0.0;0
16.03.2023 02:30;1.4;76;0.0;0
16.03.2023 02:40;1.1;77;0.0;0
16.03.2023 02:50;0.7;81;0.0;0
16.03.2023 03:00;0.5;82;0.0;0
16.03.2023 03:10;1.1;79;0.0;0
16.03.2023 03:20;0.4;82;0.0;0
16.03.2023 03:30;0.4;84;0.0;0
16.03.2023 03:40;0.3;83;0.0;0
16.03.2023 03:50;0.6;83;0.0;0
16.03.2023 04:00;0.6;80;0.0;0
16.03.2023 04:10;0.0;84;0.0;0
16.03.2023 04:20;0.2;84;0.0;0
16.03.2023 04:30;0.2;82;0.0;0
16.03.2023 04:40;0.3;81;0.0;0
16.03.2023 04:50;0.2;82;0.0;0
16.03.2023 05:00;0.1;81;0.0;0
16.03.2023 05:10;0.4;78;0.0;0
16.03.2023 05:20;0.4;77;0.0;0
16.03.2023 05:30;0.5;78;0.0;0
16.03.2023 05:40;0.2;79;0.0;0
16.03.2023 05:50;0.0;80;0.0;0
16.03.2023 06:00;-0.1;81;0.0;0
16.03.2023 06:10;0.1;79;0.0;0
16.03.2023 06:20;0.2;79;0.0;0
16.03.2023 06:30;-0.1;81;0.0;0
16.03.2023 06:40;-0.2;82;0.0;0
16.03.2023 06:50;0.3;80;0.0;0
16.03.2023 07:00;0.3;77;0.0;0
16.03.2023 07:10;0.2;80;0.0;0
16.03.2023 07:20;0.3;80;0.0;0
16.03.2023 07:30;0.8;79;0.0;0
16.03.2023 07:40;1.2;77;0.0;0
16.03.2023 07:50;1.8;75;0.0;0
16.03.2023 08:00;1.7;75;0.0;0
16.03.2023 08:10;2.4;74;0.0;0
16.03.2023 08:20;3.6;72;0.0;0
16.03.2023 08:30;4.3;66;0.0;0
16.03.2023 08:40;4.8;65;0.0;0
16.03.2023 08:50;5.3;64;0.0;0
16.03.2023 09:00;5.4;61;0.0;0
16.03.2023 09:10;5.5;60;0.0;0
16.03.2023 09:20;5.7;61;0.0;0
16.03.2023 09:30;5.7;61;0.0;0
16.03.2023 09:40;5.7;63;0.0;0
16.03.2023 09:50;5.4;63;0.0;0
16.03.2023 10:00;5.5;63;0.0;0
16.03.2023 10:10;5.9;63;0.0;0
16.03.2023 10:20;6.2;62;0.0;0
16.03.2023 10:30;6.3;62;0.0;0
16.03.2023 10:40;6.8;60;0.0;0
16.03.2023 10:50;6.8;60;0.0;0
16.03.2023 11:00;6.5;61;0.0;0
16.03.2023 11:10;6.9;60;0.0;0
16.03.2023 11:20;7.1;59;0.0;0
16.03.2023 11:30;7.3;57;0.0;0
16.03.2023 11:40;7.5;56;0.0;0
16.03.2023 11:50;7.7;55;0.0;0
16.03.2023 12:00;8.1;53;0.0;0
16.03.2023 12:10;8.1;52;0.0;0
16.03.2023 12:20;8.1;53;0.0;0
16.03.2023 12:30;8.3;52;0.0;0
16.03.2023 12:40;8.8;49;0.0;0
16.03.2023 12:50;8.6;49;0.0;0
16.03.2023 13:00;8.8;48;0.0;0
16.03.2023 13:10;8.9;47;0.0;0
16.03.2023 13:20;9.6;47;0.0;0
16.03.2023 13:30;9.8;45;0.0;0
16.03.2023 13:40;10.0;46;0.0;0
16.03.2023 13:50;9.8;47;0.0;0
16.03.2023 14:00;10.2;46;0.0;0
16.03.2023 14:10;10.1;46;0.0;0
16.03.2023 14:20;10.7;45;0.0;0
16.03.2023 14:30;10.9;45;0.0;0
16.03.2023 14:40;11.0;45;0.0;0
16.03.2023 14:50;10.8;45;0.0;0
16.03.2023 15:00;10.4;48;0.0;0
16.03.2023 15:10;10.3;47;0.0;0
16.03.2023 15:20;10.3;48;0.0;0
16.03.2023 15:30;10.2;52;0.0;0
16.03.2023 15:40;10.0;52;0.0;0
16.03.2023 15:50;10.0;53;0.0;0
16.03.2023 16:00;9.8;54;0.0;0
16.03.2023 16:10;10.0;55;0.0;0
16.03.2023 16:20;9.8;55;0.0;0
16.03.2023 16:30;10.1;54;0.0;0
16.03.2023 16:40;10.1;50;0.0;0
16.03.2023 16:50;9.9;49;0.0;0
16.03.2023 17:00;9.6;48;0.0;0
16.03.2023 17:10;9.6;46;0.0;0
16.03.2023 17:20;9.8;45;0.0;0
16.03.2023 17:30;9.8;46;0.0;0
16.03.2023 17:40;9.7;47;0.0;0
16.03.2023 17:50;9.9;47;0.0;0
16.03.2023 18:00;10.0;48;0.0;0
16.03.2023 18:10;9.9;49;0.0;0
16.03.2023 18:20;9.5;49;0.0;0
16.03.2023 18:30;9.1;49;0.0;0
16.03.2023 18:40;8.8;47;0.0;0
16.03.2023 18:50;8.3;51;0.0;0
16.03.2023 19:00;7.9;54;0.0;0
16.03.2023 19:10;7.4;63;0.0;0
16.03.2023 19:20;6.8;67;0.0;0
16.03.2023 19:30;6.8;66;0.0;0
16.03.2023 19:40;6.3;72;0.0;0
16.03.2023 19:50;5.6;79;0.0;0
16.03.2023 20:00;5.5;79;0.0;0
16.03.2023 20:10;5.5;76;0.0;0
16.03.2023 20:20;5.3;79;0.0;0
16.03.2023 20:30;5.5;76;0.0;0
16.03.2023 20:40;5.3;77;0.0;0
16.03.2023 20:50;4.7;81;0.0;0
16.03.2023 21:00;4.8;81;0.0;0
16.03.2023 21:10;4.7;80;0.0;0
16.03.2023 21:20;4.7;80;0.0;0
16.03.2023 21:30;4.6;79;0.0;0
16.03.2023 21:40;4.3;80;0.0;0
16.03.2023 21:50;4.2;82;0.0;0
16.03.2023 22:00;4.5;80;0.0;0
16.03.2023 22:10;4.3;81;0.0;0
16.03.2023 22:20;4.8;77;0.0;0
16.03.2023 22:30;4.6;79;0.0;0
16.03.2023 22:40;4.3;81;0.0;0
16.03.2023 22:50;4.0;82;0.0;0
16.03.2023 23:00;3.8;85;0.0;0
16.03.2023 23:10;3.7;85;0.0;0
16.03.2023 23:20;3.6;86;0.0;0
16.03.2023 23:30;3.6;86;0.0;0
16.03.2023 23:40;3.7;86;0.0;0
16.03.2023 23:50;3.6;87;0.0;0
17.03.2023 00:00;3.8;86;0.0;0
17.03.2023 00:10;3.7;86;0.0;0
17.03.2023 00:20;3.5;85;0.0;0
17.03.2023 00:30;3.4;86;0.0;0
17.03.2023 00:40;3.6;86;0.0;0
17.03.2023 00:50;4.0;83;0.0;0
17.03.2023 01:00;3.6;84;0.0;0
17.03.2023 01:10;3.7;83;0.0;0
17.03.2023 01:20;3.5;84;0.0;0
17.03.2023 01:30;3.4;83;0.0;0
17.03.2023 01:40;3.4;85;0.0;0
17.03.2023 01:50;3.2;85;0.0;0
17.03.2023 02:00;2.8;86;0.0;0
17.03.2023 02:10;2.8;88;0.0;0
17.03.2023 02:20;3.3;85;0.0;0
17.03.2023 02:30;3.2;84;0.0;0
17.03.2023 02:40;3.1;85;0.0;0
17.03.2023 02:50;2.7;86;0.0;0
17.03.2023 03:00;2.7;87;0.0;0
17.03.2023 03:10;2.8;87;0.0;0
17.03.2023 03:20;2.7;86;0.0;0
17.03.2023 03:30;2.7;86;0.0;0
17.03.2023 03:40;2.8;86;0.0;0
17.03.2023 03:50;3.2;83;0.0;0
17.03.2023 04:00;2.8;84;0.0;0
17.03.2023 04:10;2.6;86;0.0;0
17.03.2023 04:20;2.8;87;0.0;0
17.03.2023 04:30;2.9;86;0.0;0
17.03.2023 04:40;3.0;84;0.0;0
17.03.2023 04:50;2.9;84;0.0;0
17.03.2023 05:00;2.7;85;0.0;0
17.03.2023 05:10;2.5;86;0.0;0
17.03.2023 05:20;2.6;87;0.0;0
17.03.2023 05:30;2.9;87;0.0;0
17.03.2023 05:40;3.2;87;0.0;0
17.03.2023 05:50;2.7;86;0.0;0
17.03.2023 06:00;2.5;89;0.0;0
17.03.2023 06:10;2.5;88;0.0;0
17.03.2023 06:20;2.4;88;0.0;0
17.03.2023 06:30;2.1;88;0.0;0
17.03.2023 06:40;2.5;86;0.0;0
17.03.2023 06:50;2.4;85;0.0;0
17.03.2023 07:00;2.4;86;0.0;0
17.03.2023 07:10;2.6;85;0.0;0
17.03.2023 07:20;3.0;85;0.0;0
17.03.2023 07:30;3.5;84;0.0;0
17.03.2023 07:40;4.1;82;0.0;0
17.03.2023 07:50;4.9;82;0.0;0
17.03.2023 08:00;5.8;77;0.0;0
17.03.2023 08:10;6.0;72;0.0;0
17.03.2023 08:20;6.1;71;0.0;0
17.03.2023 08:30;7.0;69;0.0;0
17.03.2023 08:40;7.4;69;0.0;0
17.03.2023 08:50;7.8;70;0.0;0
17.03.2023 09:00;7.7;71;0.0;0
17.03.2023 09:10;7.4;74;0.0;0
17.03.2023 09:20;7.9;71;0.0;0
17.03.2023 09:30;8.0;73;0.0;0
17.03.2023 09:40;8.8;68;0.0;0
17.03.2023 09:50;9.8;65;0.0;0
17.03.2023 10:00;9.9;61;0.0;0
17.03.2023 10:10;10.2;61;0.0;0
17.03.2023 10:20;10.7;61;0.0;0
17.03.2023 10:30;11.0;62;0.0;0
17.03.2023 10:40;11.3;61;0.0;0
17.03.2023 10:50;11.0;60;0.0;0
17.03.2023 11:00;10.6;56;0.0;0
17.03.2023 11:10;10.5;58;0.0;0
17.03.2023 11:20;10.9;60;0.0;0
17.03.2023 11:30;11.0;57;0.0;0
17.03.2023 11:40;11.9;54;0.0;0
17.03.2023 11:50;12.2;51;0.0;0
17.03.2023 12:00;12.1;48;0.0;0
17.03.2023 12:10;12.5;48;0.0;0
17.03.2023 12:20;12.5;48;0.0;0
17.03.2023 12:30;12.6;48;0.0;0
17.03.2023 12:40;12.5;48;0.0;0
17.03.2023 12:50;12.5;47;0.0;0
17.03.2023 13:00;13.1;47;0.0;0
17.03.2023 13:10;13.9;45;0.0;0
17.03.2023 13:20;14.0;43;0.0;0
17.03.2023 13:30;14.1;44;0.0;0
17.03.2023 13:40;14.1;44;0.0;0
17.03.2023 13:50;14.8;43;0.0;0
17.03.2023 14:00;15.3;41;0.0;0
17.03.2023 14:10;15.0;43;0.0;0
17.03.2023 14:20;15.1;41;0.0;0
17.03.2023 14:30;14.8;40;0.0;0
17.03.2023 14:40;14.3;42;0.0;0
17.03.2023 14:50;13.8;43;0.0;0
17.03.2023 15:00;14.6;45;0.0;0
17.03.2023 15:10;14.0;46;0.0;0
17.03.2023 15:20;14.4;46;0.0;0
17.03.2023 15:30;14.8;44;0.0;0
17.03.2023 15:40;15.1;42;0.0;0
17.03.2023 15:50;14.9;45;0.0;0
17.03.2023 16:00;15.1;45;0.0;0
17.03.2023 16:10;16.0;41;0.0;0
17.03.2023 16:20;16.0;38;0.0;0
17.03.2023 16:30;16.0;38;0.0;0
17.03.2023 16:40;15.9;38;0.0;0
17.03.2023 16:50;15.9;37;0.0;0
17.03.2023 17:00;15.8;38;0.0;0
17.03.2023 17:10;15.7;42;0.0;0
17.03.2023 17:20;15.6;42;0.0;0
17.03.2023 17:30;15.3;44;0.0;0
17.03.2023 17:40;14.7;46;0.0;0
17.03.2023 17:50;15.5;41;0.0;0
17.03.2023 18:00;15.6;39;0.0;0
17.03.2023 18:10;15.3;39;0.0;0
17.03.2023 18:20;15.1;40;0.0;0
17.03.2023 18:30;14.6;42;0.0;0
17.03.2023 18:40;13.9;45;0.0;0
17.03.2023 18:50;13.9;44;0.0;0
17.03.2023 19:00;13.5;47;0.0;0
17.03.2023 19:10;13.4;45;0.0;0
17.03.2023 19:20;13.3;46;0.0;0
17.03.2023 19:30;13.1;47;0.0;0
17.03.2023 19:40;12.7;49;0.0;0
17.03.2023 19:50;12.6;48;0.0;0
17.03.2023 20:00;12.3;48;0.0;0
17.03.2023 20:10;12.4;48;0.0;0
17.03.2023 20:20;11.9;49;0.0;0
17.03.2023 20:30;11.5;51;0.0;0
17.03.2023 20:40;10.9;54;0.0;0
17.03.2023 20:50;11.1;53;0.0;0
17.03.2023 21:00;11.3;53;0.0;0
17.03.2023 21:10;11.2;53;0.0;0
17.03.2023 21:20;11.2;53;0.0;0
17.03.2023 21:30;10.7;55;0.0;0
17.03.2023 21:40;10.9;54;0.0;0
17.03.2023 21:50;10.8;54;0.0;0
17.03.2023 22:00;10.8;53;0.0;0
17.03.2023 22:10;10.9;52;0.0;0
17.03.2023 22:20;10.9;52;0.0;0
17.03.2023 22:30;10.7;53;0.0;0
17.03.2023 22:40;10.8;52;0.0;0
17.03.2023 22:50;10.5;53;0.0;0
17.03.2023 23:00;10.4;54;0.0;0
17.03.2023 23:10;10.6;53;0.0;0
17.03.2023 23:20;10.0;56;0.0;0
17.03.2023 23:30;10.2;54;0.0;0
17.03.2023 23:40;10.6;52;0.0;0
17.03.2023 23:50;10.7;51;0.0;0
18.03.2023 00:00;9.8;55;0.0;0
18.03.2023 00:10;9.1;59;0.0;0
18.03.2023 00:20;9.3;56;0.0;0
18.03.2023 00:30;8.5;61;0.0;0
18.03.2023 00:40;7.6;66;0.0;0
18.03.2023 00:50;8.6;59;0.0;0
18.03.2023 01:00;8.8;57;0.0;0
18.03.2023 01:10;8.3;60;0.0;0
18.03.2023 01:20;8.2;60;0.0;0
18.03.2023 01:30;8.8;56;0.0;0
18.03.2023 01:40;8.2;59;0.0;0
18.03.2023 01:50;7.8;60;0.0;0
18.03.2023 02:00;6.7;66;0.0;0
18.03.2023 02:10;5.7;73;0.0;0
18.03.2023 02:20;5.6;73;0.0;0
18.03.2023 02:30;5.7;72;0.0;0
18.03.2023 02:40;6.0;69;0.0;0
18.03.2023 02:50;5.6;71;0.0;0
18.03.2023 03:00;5.3;73;0.0;0
18.03.2023 03:10;4.7;77;0.0;0
18.03.2023 03:20;4.3;80;0.0;0
18.03.2023 03:30;4.2;82;0.0;0
18.03.2023 03:40;4.3;80;0.0;0
18.03.2023 03:50;4.0;81;0.0;0
18.03.2023 04:00;4.2;81;0.0;0
18.03.2023 04:10;4.5;77;0.0;0
18.03.2023 04:20;4.6;77;0.0;0
18.03.2023 04:30;4.7;77;0.0;0
18.03.2023 04:40;5.1;75;0.0;0
18.03.2023 04:50;4.5;79;0.0;0
18.03.2023 05:00;4.5;79;0.0;0
18.03.2023 05:10;4.7;77;0.0;0
18.03.2023 05:20;4.7;76;0.0;0
18.03.2023 05:30;4.3;80;0.0;0
18.03.2023 05:40;4.5;78;0.0;0
18.03.2023 05:50;4.4;78;0.0;0
18.03.2023 06:00;4.1;81;0.0;0
18.03.2023 06:10;4.4;79;0.0;0
18.03.2023 06:20;4.1;81;0.0;0
18.03.2023 06:30;4.4;79;0.0;0
18.03.2023 06:40;4.4;80;0.0;0
18.03.2023 06:50;4.3;79;0.0;0
18.03.2023 07:00;4.5;80;0.0;0
18.03.2023 07:10;4.8;80;0.0;0
18.03.2023 07:20;5.8;80;0.0;0
18.03.2023 07:30;6.8;75;0.0;0
18.03.2023 07:40;6.8;75;0.0;0
18.03.2023 07:50;7.5;70;0.0;0
18.03.2023 08:00;8.1;66;0.0;0
18.03.2023 08:10;9.4;63;0.0;0
18.03.2023 08:20;8.9;64;0.0;0
18.03.2023 08:30;8.3;68;0.0;0
18.03.2023 08:40;8.8;62;0.0;0
18.03.2023 08:50;9.0;62;0.0;0
18.03.2023 09:00;9.0;63;0.0;0
18.03.2023 09:10;9.6;61;0.0;0
18.03.2023 09:20;10.0;59;0.0;0
18.03.2023 09:30;10.4;59;0.0;0
18.03.2023 09:40;10.7;58;0.0;0
18.03.2023 09:50;10.8;55;0.0;0
18.03.2023 10:00;11.4;53;0.0;0
18.03.2023 10:10;11.4;51;0.0;0
18.03.2023 10:20;11.4;52;0.0;0
18.03.2023 10:30;11.6;52;0.0;0
18.03.2023 10:40;11.9;50;0.0;0
18.03.2023 10:50;11.8;50;0.0;0
18.03.2023 11:00;12.0;46;0.0;0
18.03.2023 11:10;12.3;45;0.0;0
18.03.2023 11:20;12.4;46;0.0;0
18.03.2023 11:30;12.5;47;0.0;0
18.03.2023 11:40;12.6;46;0.0;0
18.03.2023 11:50;12.8;45;0.0;0
18.03.2023 12:00;12.7;44;0.0;0
18.03.2023 12:10;12.9;44;0.0;0
18.03.2023 12:20;13.0;44;0.0;0
18.03.2023 12:30;12.7;45;0.0;0
18.03.2023 12:40;12.8;45;0.0;0
18.03.2023 12:50;13.0;45;0.0;0
18.03.2023 13:00;13.4;44;0.0;0
18.03.2023 13:10;13.5;43;0.0;0
18.03.2023 13:20;13.7;43;0.0;0
18.03.2023 13:30;13.7;43;0.0;0
18.03.2023 13:40;14.0;42;0.0;0
18.03.2023 13:50;14.3;42;0.0;0
18.03.2023 14:00;14.6;40;0.0;0
18.03.2023 14:10;14.5;40;0.0;0
18.03.2023 14:20;14.4;41;0.0;0
18.03.2023 14:30;14.5;40;0.0;0
18.03.2023 14:40;14.6;39;0.0;0
18.03.2023 14:50;14.8;39;0.0;0
18.03.2023 15:00;15.0;39;0.0;0
18.03.2023 15:10;15.3;38;0.0;0
18.03.2023 15:20;15.2;38;0.0;0
18.03.2023 15:30;14.8;40;0.0;0
18.03.2023 15:40;14.9;39;0.0;0
18.03.2023 15:50;14.7;39;0.0;0
18.03.2023 16:00;14.7;40;0.0;0
18.03.2023 16:10;14.6;39;0.0;0
18.03.2023 16:20;14.9;39;0.0;0
18.03.2023 16:30;14.9;40;0.0;0
18.03.2023 16:40;14.8;41;0.0;0
18.03.2023 16:50;14.5;41;0.0;0
18.03.2023 17:00;14.4;43;0.0;0
18.03.2023 17:10;14.3;44;0.0;0
18.03.2023 17:20;14.1;44;0.0;0
18.03.2023 17:30;14.0;43;0.0;0
18.03.2023 17:40;13.9;43;0.0;0
18.03.2023 17:50;13.9;43;0.0;0
18.03.2023 18:00;13.6;46;0.0;0
18.03.2023 18:10;13.3;47;0.0;0
18.03.2023 18:20;13.2;46;0.0;0
18.03.2023 18:30;12.8;48;0.0;0
18.03.2023 18:40;12.7;47;0.0;0
18.03.2023 18:50;12.6;48;0.0;0
18.03.2023 19:00;12.2;49;0.0;0
18.03.2023 19:10;12.1;49;0.0;0
18.03.2023 19:20;11.9;50;0.0;0
18.03.2023 19:30;11.6;52;0.0;0
18.03.2023 19:40;11.7;50;0.0;0
18.03.2023 19:50;11.7;50;0.0;0
18.03.2023 20:00;11.7;50;0.0;0
18.03.2023 20:10;12.0;49;0.0;0
18.03.2023 20:20;12.0;49;0.0;0
18.03.2023 20:30;11.9;49;0.0;0
18.03.2023 20:40;12.0;49;0.0;0
18.03.2023 20:50;11.8;50;0.0;0
18.03.2023 21:00;11.6;51;0.0;0
18.03.2023 21:10;11.4;52;0.0;0
18.03.2023 21:20;10.7;58;0.0;0
18.03.2023 21:30;9.8;66;0.0;0
18.03.2023 21:40;10.1;64;0.0;0
18.03.2023 21:50;10.8;56;0.0;0
18.03.2023 22:00;10.9;56;0.0;0
18.03.2023 22:10;10.7;56;0.0;0
18.03.2023 22:20;10.5;58;0.0;0
18.03.2023 22:30;9.9;63;0.0;0
18.03.2023 22:40;9.0;69;0.0;0
18.03.2023 22:50;9.4;63;0.0;0
18.03.2023 23:00;9.6;62;0.0;0
18.03.2023 23:10;8.8;68;0.0;0
18.03.2023 23:20;8.3;71;0.0;0
18.03.2023 23:30;8.2;71;0.0;0
18.03.2023 23:40;8.3;70;0.0;0
18.03.2023 23:50;8.4;71;0.0;0
19.03.2023 00:00;8.9;67;0.0;0
19.03.2023 00:10;8.8;68;0.0;0
19.03.2023 00:20;8.5;69;0.0;0
19.03.2023 00:30;9.0;66;0.0;0
19.03.2023 00:40;9.3;65;0.0;0
19.03.2023 00:50;9.9;58;0.0;0
19.03.2023 01:00;10.3;57;0.0;0
19.03.2023 01:10;10.2;58;0.0;0
19.03.2023 01:20;9.9;61;0.0;0
19.03.2023 01:30;9.9;61;0.0;0
19.03.2023 01:40;10.0;60;0.0;0
19.03.2023 01:50;9.5;63;0.0;0
19.03.2023 02:00;9.6;62;0.0;0
19.03.2023 02:10;9.5;63;0.0;0
19.03.2023 02:20;8.4;69;0.0;0
19.03.2023 02:30;7.5;75;0.0;0
19.03.2023 02:40;7.4;74;0.0;0
19.03.2023 02:50;7.3;74;0.0;0
19.03.2023 03:00;7.4;74;0.0;0
19.03.2023 03:10;7.4;74;0.0;0
19.03.2023 03:20;7.4;77;0.0;0
19.03.2023 03:30;7.5;76;0.0;0
19.03.2023 03:40;7.4;78;0.0;0
19.03.2023 03:50;7.8;76;0.0;0
19.03.2023 04:00;7.6;79;0.0;0
19.03.2023 04:10;7.5;80;0.0;0
19.03.2023 04:20;7.7;79;0.0;0
19.03.2023 04:30;7.7;79;0.0;0
19.03.2023 04:40;8.2;76;0.0;0
19.03.2023 04:50;8.4;75;0.0;0
19.03.2023 05:00;9.0;71;0.0;0
19.03.2023 05:10;9.3;70;0.0;0
19.03.2023 05:20;9.2;70;0.0;0
19.03.2023 05:30;9.1;72;0.0;0
19.03.2023 05:40;9.5;69;0.0;0
19.03.2023 05:50;9.4;69;0.0;0
19.03.2023 06:00;8.8;76;0.0;0
19.03.2023 06:10;9.0;74;0.0;0
19.03.2023 06:20;8.8;75;0.0;0
19.03.2023 06:30;8.8;75;0.0;0
19.03.2023 06:40;8.8;76;0.0;0
19.03.2023 06:50;8.8;77;0.0;0
19.03.2023 07:00;9.1;76;0.0;0
19.03.2023 07:10;9.2;75;0.0;0
19.03.2023 07:20;9.4;74;0.0;0
19.03.2023 07:30;9.7;72;0.0;0
19.03.2023 07:40;9.8;72;0.0;0
19.03.2023 07:50;9.8;73;0.0;0
19.03.2023 08:00;9.7;73;0.0;0
19.03.2023 08:10;9.6;75;0.0;0
19.03.2023 08:20;9.6;75;0.0;0
19.03.2023 08:30;9.5;76;0.0;0
19.03.2023 08:40;9.5;77;0.0;0
19.03.2023 08:50;9.5;78;0.0;0
19.03.2023 09:00;9.6;78;0.0;0
19.03.2023 09:10;9.6;78;0.0;0
19.03.2023 09:20;9.5;79;0.0;0
19.03.2023 09:30;9.5;80;0.0;0
19.03.2023 09:40;9.6;81;0.0;0
19.03.2023 09:50;9.6;82;0.0;0
19.03.2023 10:00;9.6;84;0.0;0
19.03.2023 10:10;9.8;84;0.0;0
19.03.2023 10:20;10.0;83;0.0;0
19.03.2023 10:30;10.1;82;0.0;0
19.03.2023 10:40;9.9;82;0.0;0
19.03.2023 10:50;9.9;83;0.0;0
19.03.2023 11:00;10.0;82;0.0;0
19.03.2023 11:10;10.1;82;0.0;0
19.03.2023 11:20;10.1;82;0.0;0
19.03.2023 11:30;10.1;81;0.0;0
19.03.2023 11:40;10.1;81;0.0;0
19.03.2023 11:50;10.2;81;0.0;0
19.03.2023 12:00;10.4;79;0.0;0
19.03.2023 12:10;10.6;76;0.0;0
19.03.2023 12:20;10.7;74;0.0;0
19.03.2023 12:30;10.8;73;0.0;0
19.03.2023 12:40;11.2;72;0.0;0
19.03.2023 12:50;11.6;71;0.0;0
19.03.2023 13:00;11.6;70;0.0;0
19.03.2023 13:10;11.5;71;0.0;0
19.03.2023 13:20;11.4;71;0.0;0
19.03.2023 13:30;11.8;70;0.0;0
19.03.2023 13:40;12.2;68;0.0;0
19.03.2023 13:50;12.1;68;0.0;0
19.03.2023 14:00;12.3;66;0.0;0
19.03.2023 14:10;12.8;64;0.0;0
19.03.2023 14:20;12.3;64;0.0;0
19.03.2023 14:30;11.8;65;0.0;0
19.03.2023 14:40;11.8;66;0.0;0
19.03.2023 14:50;11.7;66;0.0;0
19.03.2023 15:00;11.8;67;0.0;0
19.03.2023 15:10;11.6;71;0.0;10
19.03.2023 15:20;11.0;79;1.2;10
19.03.2023 15:30;10.8;82;1.2;10
19.03.2023 15:40;10.8;82;0.0;10
19.03.2023 15:50;10.8;83;1.2;10
19.03.2023 16:00;10.7;85;0.0;10
19.03.2023 16:10;10.9;85;0.0;10
19.03.2023 16:20;11.1;82;0.0;10
19.03.2023 16:30;11.2;82;0.0;0
19.03.2023 16:40;11.2;79;0.0;0
19.03.2023 16:50;11.3;78;0.0;0
19.03.2023 17:00;11.4;78;0.0;0
19.03.2023 17:10;11.3;79;0.0;0
19.03.2023 17:20;10.8;83;0.0;0
19.03.2023 17:30;10.8;83;0.0;0
19.03.2023 17:40;11.0;82;0.0;0
19.03.2023 17:50;11.0;81;0.0;0
19.03.2023 18:00;10.7;84;0.0;0
19.03.2023 18:10;10.4;86;0.0;0
19.03.2023 18:20;10.2;85;0.0;0
19.03.2023 18:30;9.9;87;0.0;0
19.03.2023 18:40;9.6;90;0.0;0
19.03.2023 18:50;9.4;92;0.0;0
19.03.2023 19:00;9.2;93;0.0;0
19.03.2023 19:10;9.0;95;0.0;0
19.03.2023 19:20;8.9;96;0.6;10
19.03.2023 19:30;8.9;97;3.0;10
19.03.2023 19:40;8.9;98;0.6;10
19.03.2023 19:50;8.9;99;0.6;10
19.03.2023 20:00;8.8;100;2.4;10
19.03.2023 20:10;8.2;99;0.0;10
19.03.2023 20:20;8.1;96;0.0;10
19.03.2023 20:30;7.9;94;0.0;10
19.03.2023 20:40;7.9;93;0.0;10
19.03.2023 20:50;8.3;95;0.0;10
19.03.2023 21:00;8.2;96;0.0;10
19.03.2023 21:10;8.6;95;0.0;10
19.03.2023 21:20;8.6;94;0.6;10
19.03.2023 21:30;8.5;94;1.2;10
19.03.2023 21:40;8.5;92;0.6;10
