Date;Counts
25.04.2025 20:55;2
25.04.2025 23:55;3
26.04.2025 02:55;0
26.04.2025 05:55;1
26.04.2025 08:55;1
26.04.2025 11:55;1
26.04.2025 14:55;1
26.04.2025 17:55;3
26.04.2025 20:55;2
26.04.2025 23:55;0
27.04.2025 02:55;0
27.04.2025 05:55;1
27.04.2025 08:55;4
27.04.2025 11:55;1
27.04.2025 14:55;0
27.04.2025 17:55;1
27.04.2025 20:55;0
27.04.2025 23:55;1
28.04.2025 02:55;0
28.04.2025 05:55;6
28.04.2025 08:55;3
28.04.2025 11:55;0
28.04.2025 14:55;6
28.04.2025 17:55;3
28.04.2025 20:55;0
28.04.2025 23:55;0
29.04.2025 02:55;2
29.04.2025 05:55;0
29.04.2025 08:55;5
29.04.2025 11:55;5
29.04.2025 14:55;4
29.04.2025 17:55;6
29.04.2025 20:55;4
29.04.2025 23:55;1
30.04.2025 02:55;0
30.04.2025 05:55;0
30.04.2025 08:55;4
30.04.2025 11:55;1
30.04.2025 14:55;3
30.04.2025 17:55;4
30.04.2025 20:55;5
30.04.2025 23:55;0
01.05.2025 02:55;0
01.05.2025 05:55;0
01.05.2025 08:55;3
01.05.2025 11:55;9
01.05.2025 14:55;3
01.05.2025 17:55;1
01.05.2025 20:55;10
02.05.2025 14:55;11
02.05.2025 17:55;9
02.05.2025 20:55;8
02.05.2025 23:55;5
03.05.2025 02:55;22
03.05.2025 05:55;4
03.05.2025 08:55;0
03.05.2025 11:55;4
03.05.2025 14:55;5
03.05.2025 17:55;5
03.05.2025 20:55;4
03.05.2025 23:55;11
04.05.2025 02:55;4
04.05.2025 05:55;6
04.05.2025 08:55;0
04.05.2025 11:55;1
04.05.2025 14:55;5
04.05.2025 17:55;4
04.05.2025 20:55;4
04.05.2025 23:55;2
05.05.2025 02:55;0
05.05.2025 05:55;7
05.05.2025 08:55;0
05.05.2025 11:55;0
05.05.2025 14:55;0
05.05.2025 17:55;1
05.05.2025 20:55;1
05.05.2025 23:55;0
06.05.2025 02:55;1
06.05.2025 05:55;1
06.05.2025 08:55;3
06.05.2025 11:55;2
06.05.2025 14:55;0
06.05.2025 17:55;2
06.05.2025 20:55;0
06.05.2025 23:55;9
07.05.2025 02:55;3
07.05.2025 05:55;2
07.05.2025 08:55;1
07.05.2025 11:55;3
07.05.2025 14:55;3
07.05.2025 17:55;2
07.05.2025 20:55;3
07.05.2025 23:55;0
08.05.2025 02:55;12
08.05.2025 05:55;1
08.05.2025 08:55;1
08.05.2025 11:55;2
08.05.2025 14:55;7
08.05.2025 17:55;3
08.05.2025 20:55;2
08.05.2025 23:55;0
09.05.2025 02:55;0
09.05.2025 05:55;1
09.05.2025 08:55;1
09.05.2025 11:55;3
09.05.2025 14:55;0
09.05.2025 17:55;1
09.05.2025 20:55;2
09.05.2025 23:55;0
10.05.2025 02:55;0
10.05.2025 05:55;7
10.05.2025 08:55;1
10.05.2025 11:55;0
10.05.2025 14:55;0
10.05.2025 17:55;1
10.05.2025 20:55;2
10.05.2025 23:55;4
11.05.2025 02:55;2
11.05.2025 05:55;1
11.05.2025 08:55;0
11.05.2025 11:55;0
11.05.2025 14:55;4
11.05.2025 17:55;3
11.05.2025 20:55;16
11.05.2025 23:55;3
12.05.2025 02:55;3
12.05.2025 05:55;5
12.05.2025 08:55;1
12.05.2025 11:55;6
12.05.2025 14:55;1
12.05.2025 17:55;3
12.05.2025 20:55;1
12.05.2025 23:55;6
13.05.2025 02:55;8
13.05.2025 05:55;5
13.05.2025 08:55;4
13.05.2025 11:55;4
13.05.2025 14:55;5
13.05.2025 17:55;3
13.05.2025 20:55;4
13.05.2025 23:55;2
14.05.2025 02:55;2
14.05.2025 05:55;4
14.05.2025 08:55;1
14.05.2025 11:55;5
14.05.2025 14:55;2
14.05.2025 17:55;10
14.05.2025 20:55;2
14.05.2025 23:55;3
15.05.2025 02:55;5
15.05.2025 05:55;2
15.05.2025 08:55;4
15.05.2025 11:55;4
15.05.2025 14:55;3
15.05.2025 17:55;5
15.05.2025 20:55;0
15.05.2025 23:55;3
16.05.2025 02:55;10
16.05.2025 05:55;5
16.05.2025 08:55;4
16.05.2025 11:55;3
16.05.2025 14:55;2
16.05.2025 17:55;3
16.05.2025 20:55;1
16.05.2025 23:55;1
17.05.2025 02:55;3
17.05.2025 05:55;3
17.05.2025 08:55;2
17.05.2025 11:55;24
17.05.2025 14:55;0
17.05.2025 17:55;12
17.05.2025 20:55;3
17.05.2025 23:55;0
18.05.2025 02:55;1
18.05.2025 05:55;0
18.05.2025 08:55;2
18.05.2025 11:55;4
18.05.2025 14:55;6
18.05.2025 17:55;5
18.05.2025 20:55;8
18.05.2025 23:55;8
19.05.2025 02:55;2
19.05.2025 05:55;0
19.05.2025 08:55;0
19.05.2025 11:55;8
19.05.2025 14:55;3
19.05.2025 17:55;9
19.05.2025 20:55;17
19.05.2025 23:55;2
20.05.2025 02:55;5
20.05.2025 05:55;11
20.05.2025 08:55;8
20.05.2025 11:55;10
20.05.2025 14:55;0
20.05.2025 17:55;5
20.05.2025 20:55;19
20.05.2025 23:55;8
21.05.2025 02:55;1
21.05.2025 05:55;2
21.05.2025 08:55;1
21.05.2025 11:55;5
21.05.2025 14:55;3
21.05.2025 17:55;19
21.05.2025 20:55;4
21.05.2025 23:55;0
22.05.2025 02:55;3
22.05.2025 05:55;2
22.05.2025 08:55;5
22.05.2025 11:55;1
22.05.2025 14:55;1
22.05.2025 17:55;1
22.05.2025 20:55;1
22.05.2025 23:55;1
23.05.2025 02:55;2
23.05.2025 05:55;4
23.05.2025 08:55;5
23.05.2025 11:55;14
23.05.2025 14:55;7
23.05.2025 17:55;4
23.05.2025 20:55;1
23.05.2025 23:55;0
24.05.2025 02:55;1
24.05.2025 05:55;0
24.05.2025 08:55;0
24.05.2025 11:55;0
24.05.2025 14:55;3
24.05.2025 17:55;2
24.05.2025 20:55;0
24.05.2025 23:55;1
25.05.2025 02:55;1
25.05.2025 05:55;5
25.05.2025 08:55;2
25.05.2025 11:55;3
25.05.2025 14:55;2
25.05.2025 17:55;2
25.05.2025 20:55;1
25.05.2025 23:55;2
26.05.2025 02:55;3
26.05.2025 05:55;5
26.05.2025 08:55;2
26.05.2025 11:55;1
26.05.2025 14:55;0
26.05.2025 17:55;0
26.05.2025 20:55;0
26.05.2025 23:55;1
27.05.2025 02:55;3
27.05.2025 05:55;0
27.05.2025 08:55;4
27.05.2025 11:55;3
27.05.2025 14:55;0
27.05.2025 17:55;3
02.06.2025 17:55;3
02.06.2025 20:55;6
02.06.2025 23:55;0
03.06.2025 02:55;1
03.06.2025 05:55;0
03.06.2025 08:55;8
03.06.2025 11:55;13
03.06.2025 14:55;2
03.06.2025 17:55;4
03.06.2025 20:55;2
03.06.2025 23:55;4
04.06.2025 02:55;3
04.06.2025 05:55;2
04.06.2025 08:55;0
04.06.2025 11:55;0
04.06.2025 14:55;2
04.06.2025 17:55;5
04.06.2025 20:55;3
04.06.2025 23:55;2
05.06.2025 02:55;4
05.06.2025 05:55;2
05.06.2025 08:55;8
05.06.2025 11:55;1
05.06.2025 14:55;13
05.06.2025 17:55;12
05.06.2025 20:55;10
05.06.2025 23:55;1
06.06.2025 02:55;2
06.06.2025 05:55;2
06.06.2025 08:55;6
06.06.2025 14:55;3
06.06.2025 17:55;2
06.06.2025 20:55;6
06.06.2025 23:55;3
07.06.2025 02:55;3
07.06.2025 05:55;4
07.06.2025 08:55;2
07.06.2025 11:55;8
07.06.2025 14:55;8
07.06.2025 17:55;2
07.06.2025 20:55;0
07.06.2025 23:55;6
08.06.2025 02:55;2
08.06.2025 05:55;3
08.06.2025 08:55;0
08.06.2025 11:55;3
08.06.2025 14:55;2
08.06.2025 17:55;0
08.06.2025 20:55;2
08.06.2025 23:55;3
09.06.2025 02:55;3
09.06.2025 05:55;0
09.06.2025 08:55;1
09.06.2025 11:55;0
09.06.2025 14:55;0
09.06.2025 17:55;11
09.06.2025 20:55;1
09.06.2025 23:55;1
10.06.2025 02:55;1
10.06.2025 05:55;3
10.06.2025 08:55;7
11.06.2025 17:55;6
11.06.2025 20:55;5
11.06.2025 23:55;2
12.06.2025 02:55;7
12.06.2025 05:55;4
12.06.2025 08:55;5
12.06.2025 11:55;9
12.06.2025 14:55;16
12.06.2025 17:55;7
12.06.2025 20:55;4
12.06.2025 23:55;10
13.06.2025 02:55;4
13.06.2025 05:55;5
13.06.2025 08:55;23
13.06.2025 11:55;16
13.06.2025 14:55;8
13.06.2025 17:55;26
13.06.2025 20:55;24
13.06.2025 23:55;3
14.06.2025 02:55;2
14.06.2025 05:55;17
14.06.2025 08:55;6
14.06.2025 11:55;5
14.06.2025 14:55;4
14.06.2025 17:55;14
14.06.2025 20:55;19
14.06.2025 23:55;16
15.06.2025 02:55;11
15.06.2025 05:55;1
15.06.2025 08:55;7
15.06.2025 11:55;12
15.06.2025 14:55;13
15.06.2025 17:55;2
15.06.2025 20:55;13
15.06.2025 23:55;1
16.06.2025 02:55;2
16.06.2025 05:55;0
16.06.2025 08:55;7
16.06.2025 11:55;5
16.06.2025 14:55;12
16.06.2025 17:55;22
16.06.2025 20:55;6
16.06.2025 23:55;6
17.06.2025 02:55;7
17.06.2025 05:55;4
17.06.2025 08:55;1
17.06.2025 11:55;26
17.06.2025 14:55;27
17.06.2025 17:55;19
17.06.2025 20:55;12
17.06.2025 23:55;2
18.06.2025 02:55;6
18.06.2025 05:55;13
18.06.2025 08:55;26
18.06.2025 11:55;12
18.06.2025 14:55;33
18.06.2025 17:55;39
18.06.2025 20:55;31
18.06.2025 23:55;5
19.06.2025 02:55;1
19.06.2025 05:55;10
19.06.2025 08:55;15
19.06.2025 11:55;35
19.06.2025 14:55;5
19.06.2025 17:55;22
19.06.2025 20:55;34
19.06.2025 23:55;10
20.06.2025 02:55;19
20.06.2025 05:55;11
20.06.2025 08:55;28
20.06.2025 11:55;27
20.06.2025 14:55;26
20.06.2025 17:55;9
20.06.2025 20:55;27
20.06.2025 23:55;37
21.06.2025 02:55;10
21.06.2025 05:55;3
21.06.2025 08:55;5
21.06.2025 11:55;21
21.06.2025 14:55;20
21.06.2025 17:55;28
21.06.2025 20:55;21
21.06.2025 23:55;17
22.06.2025 02:55;9
22.06.2025 05:55;7
22.06.2025 08:55;3
22.06.2025 11:55;12
22.06.2025 14:55;17
22.06.2025 17:55;55
22.06.2025 20:55;14
22.06.2025 23:55;17
23.06.2025 02:55;1
23.06.2025 05:55;15
23.06.2025 08:55;26
23.06.2025 11:55;34
23.06.2025 14:55;22
23.06.2025 17:55;28
23.06.2025 20:55;27
23.06.2025 23:55;6
24.06.2025 02:55;2
24.06.2025 05:55;20
24.06.2025 08:55;23
24.06.2025 11:55;6
24.06.2025 14:55;1
24.06.2025 17:55;6
24.06.2025 20:55;23
24.06.2025 23:55;16
25.06.2025 02:55;6
25.06.2025 05:55;0
25.06.2025 08:55;42
25.06.2025 11:55;44
25.06.2025 14:55;16
25.06.2025 17:55;27
25.06.2025 20:55;19
25.06.2025 23:55;14
26.06.2025 02:55;23
26.06.2025 05:55;30
26.06.2025 08:55;27
26.06.2025 11:55;24
26.06.2025 14:55;2
26.06.2025 17:55;2
27.06.2025 11:55;19
27.06.2025 14:55;17
27.06.2025 17:55;2
27.06.2025 20:55;13
27.06.2025 23:55;1
28.06.2025 02:55;6
28.06.2025 05:55;0
28.06.2025 08:55;12
28.06.2025 11:55;12
28.06.2025 14:55;12
28.06.2025 17:55;10
28.06.2025 20:55;19
28.06.2025 23:55;7
29.06.2025 02:55;8
29.06.2025 05:55;3
29.06.2025 08:55;1
29.06.2025 11:55;8
29.06.2025 14:55;18
29.06.2025 17:55;3
29.06.2025 20:55;14
29.06.2025 23:55;0
30.06.2025 02:55;5
30.06.2025 05:55;4
30.06.2025 08:55;1
30.06.2025 11:55;20
30.06.2025 14:55;26
30.06.2025 17:55;29
30.06.2025 20:55;12
30.06.2025 23:55;2
01.07.2025 02:55;1
01.07.2025 05:55;1
01.07.2025 08:55;25
01.07.2025 11:55;4
01.07.2025 14:55;20
01.07.2025 17:55;18
01.07.2025 20:55;12
01.07.2025 23:55;3
02.07.2025 02:55;13
02.07.2025 05:55;5
02.07.2025 08:55;21
02.07.2025 11:55;30
02.07.2025 14:55;17
02.07.2025 17:55;30
02.07.2025 20:55;27
02.07.2025 23:55;16
03.07.2025 02:55;5
03.07.2025 05:55;13
03.07.2025 08:55;18
03.07.2025 11:55;23
03.07.2025 14:55;39
03.07.2025 17:55;23
03.07.2025 20:55;24
03.07.2025 23:55;24
04.07.2025 02:55;1
04.07.2025 05:55;0
04.07.2025 08:55;4
04.07.2025 11:55;32
04.07.2025 14:55;22
04.07.2025 17:55;22
04.07.2025 20:55;16
04.07.2025 23:55;12
05.07.2025 02:55;12
05.07.2025 05:55;4
05.07.2025 08:55;12
05.07.2025 11:55;20
05.07.2025 14:55;11
05.07.2025 17:55;25
05.07.2025 20:55;18
05.07.2025 23:55;6
06.07.2025 02:55;10
06.07.2025 05:55;5
06.07.2025 08:55;8
06.07.2025 11:55;20
06.07.2025 14:55;14
06.07.2025 17:55;15
