Date;CHANGINS - Température moy. +2 m (°C);CHANGINS - Humidité moy. (%);CHANGINS - Précipitations intensité (mm/h);CHANGINS - Humectage du feuillage (min)
01.01.2025 08:10;-2.4;100;0.0;0
01.01.2025 08:20;-2.5;100;0.0;0
01.01.2025 08:30;-3.1;100;0.0;0
01.01.2025 08:40;-3.1;100;0.0;0
01.01.2025 08:50;-2.7;100;0.0;0
01.01.2025 09:00;-2.7;100;0.0;0
01.01.2025 09:10;-2.6;100;0.0;0
01.01.2025 09:20;-2.4;100;0.0;0
01.01.2025 09:30;-2.4;100;0.0;0
01.01.2025 09:40;-2.5;100;0.0;0
01.01.2025 09:50;-2.5;100;0.0;0
01.01.2025 10:00;-2.4;100;0.0;0
01.01.2025 10:10;-2.4;100;0.0;0
01.01.2025 10:20;-2.2;100;0.0;0
01.01.2025 10:30;-2.0;100;0.0;0
01.01.2025 10:40;-1.9;100;0.0;0
01.01.2025 10:50;-1.8;100;0.0;0
01.01.2025 11:00;-1.4;100;0.0;10
01.01.2025 11:10;-1.3;100;0.6;10
01.01.2025 11:20;-1.0;100;0.0;10
01.01.2025 11:30;-0.7;100;0.0;10
01.01.2025 11:40;-0.5;100;0.0;10
01.01.2025 11:50;-0.6;100;0.0;10
01.01.2025 12:00;-0.6;100;0.0;10
01.01.2025 12:10;-0.5;100;0.0;10
01.01.2025 12:20;-0.3;100;0.0;10
01.01.2025 12:30;-0.2;100;0.0;10
01.01.2025 12:40;-0.1;100;0.0;10
01.01.2025 12:50;0.0;100;0.0;10
01.01.2025 13:00;0.2;100;0.0;10
01.01.2025 13:10;0.7;100;0.0;10
01.01.2025 13:20;1.3;100;0.0;10
01.01.2025 13:30;2.1;100;0.0;10
01.01.2025 13:40;2.6;100;0.0;10
01.01.2025 13:50;3.1;100;0.0;10
01.01.2025 14:00;3.4;100;0.0;10
01.01.2025 14:10;3.7;100;0.0;10
01.01.2025 14:20;3.6;100;0.0;10
01.01.2025 14:30;3.6;100;0.0;10
01.01.2025 14:40;3.9;100;0.0;10
01.01.2025 14:50;4.1;100;0.0;10
01.01.2025 15:00;4.4;100;0.0;10
01.01.2025 15:10;4.8;100;0.0;10
01.01.2025 15:20;5.0;100;0.0;10
01.01.2025 15:30;5.2;100;0.0;10
01.01.2025 15:40;5.2;100;0.0;10
01.01.2025 15:50;5.2;100;0.0;10
01.01.2025 16:00;5.2;99;0.0;10
01.01.2025 16:10;5.2;94;0.0;10
01.01.2025 16:20;5.1;90;0.0;10
01.01.2025 16:30;5.0;89;0.0;10
01.01.2025 16:40;4.8;91;0.0;10
01.01.2025 16:50;4.3;91;0.0;10
01.01.2025 17:00;3.8;92;0.0;10
01.01.2025 17:10;3.4;94;0.0;10
01.01.2025 17:20;3.0;94;0.0;10
01.01.2025 17:30;2.5;95;0.0;10
01.01.2025 17:40;1.8;96;0.0;10
01.01.2025 17:50;2.0;96;0.0;10
01.01.2025 18:00;1.9;96;0.0;10
01.01.2025 18:10;1.8;94;0.0;10
01.01.2025 18:20;1.0;94;0.0;10
01.01.2025 18:30;0.7;95;0.0;10
01.01.2025 18:40;0.8;93;0.0;10
01.01.2025 18:50;1.3;90;0.0;10
01.01.2025 19:00;1.1;90;0.0;10
01.01.2025 19:10;1.1;90;0.0;10
01.01.2025 19:20;1.2;89;0.0;10
01.01.2025 19:30;1.1;90;0.0;10
01.01.2025 19:40;1.6;88;0.0;10
01.01.2025 19:50;2.1;87;0.0;10
01.01.2025 20:00;2.0;85;0.0;10
01.01.2025 20:10;1.3;87;0.0;10
01.01.2025 20:20;2.2;85;0.0;10
01.01.2025 20:30;2.4;83;0.0;10
01.01.2025 20:40;2.0;84;0.0;10
01.01.2025 20:50;2.6;81;0.0;10
01.01.2025 21:00;2.5;82;0.0;10
01.01.2025 21:10;2.2;84;0.0;10
01.01.2025 21:20;2.1;84;0.0;10
01.01.2025 21:30;2.5;81;0.0;10
01.01.2025 21:40;2.7;80;0.0;10
01.01.2025 21:50;2.4;82;0.0;0
01.01.2025 22:00;2.2;83;0.0;0
01.01.2025 22:10;2.4;83;0.0;0
01.01.2025 22:20;2.5;82;0.0;0
01.01.2025 22:30;2.5;82;0.0;0
01.01.2025 22:40;2.5;82;0.0;0
01.01.2025 22:50;2.7;81;0.0;0
01.01.2025 23:00;2.6;82;0.0;0
01.01.2025 23:10;3.0;81;0.0;0
01.01.2025 23:20;3.6;79;0.0;0
01.01.2025 23:30;4.1;77;0.0;0
01.01.2025 23:40;3.9;78;0.0;0
01.01.2025 23:50;4.9;74;0.0;0
02.01.2025 00:00;4.0;78;0.0;0
02.01.2025 00:10;4.2;78;0.0;0
02.01.2025 00:20;4.2;78;0.0;0
02.01.2025 00:30;4.4;78;0.0;0
02.01.2025 00:40;4.4;79;0.0;0
02.01.2025 00:50;4.5;79;0.0;0
02.01.2025 01:00;4.5;79;0.0;0
02.01.2025 01:10;4.7;79;0.0;0
02.01.2025 01:20;4.6;79;0.0;0
02.01.2025 01:30;4.6;79;0.0;0
02.01.2025 01:40;4.8;78;0.0;0
02.01.2025 01:50;4.7;78;0.0;0
02.01.2025 02:00;4.8;77;0.0;0
02.01.2025 02:10;4.7;77;0.0;0
02.01.2025 02:20;4.8;77;0.0;0
02.01.2025 02:30;4.9;76;0.0;0
02.01.2025 02:40;4.7;77;0.0;0
02.01.2025 02:50;4.7;78;0.0;0
02.01.2025 03:00;4.6;79;0.0;0
02.01.2025 03:10;4.4;80;0.0;0
02.01.2025 03:20;4.3;80;0.0;0
02.01.2025 03:30;4.1;81;0.0;0
02.01.2025 03:40;4.5;79;0.0;0
02.01.2025 03:50;4.4;80;0.0;0
02.01.2025 04:00;4.5;79;0.0;0
02.01.2025 04:10;4.8;78;0.0;0
02.01.2025 04:20;4.9;78;0.0;0
02.01.2025 04:30;4.7;78;0.0;0
02.01.2025 04:40;4.4;79;0.0;0
02.01.2025 04:50;4.3;80;0.0;0
02.01.2025 05:00;4.3;80;0.0;0
02.01.2025 05:10;4.5;79;0.0;0
02.01.2025 05:20;4.2;81;0.0;0
02.01.2025 05:30;4.1;81;0.0;0
02.01.2025 05:40;4.0;81;0.0;0
02.01.2025 05:50;4.1;81;0.0;0
02.01.2025 06:00;4.0;82;0.0;0
02.01.2025 06:10;3.9;82;0.0;0
02.01.2025 06:20;3.9;82;0.0;0
02.01.2025 06:30;4.1;81;0.0;0
02.01.2025 06:40;4.0;82;0.0;0
02.01.2025 06:50;4.2;81;0.0;0
02.01.2025 07:00;4.1;82;0.0;0
02.01.2025 07:10;4.1;82;0.0;0
02.01.2025 07:20;4.1;82;0.0;0
02.01.2025 07:30;4.2;82;0.0;0
02.01.2025 07:40;4.2;82;0.0;0
02.01.2025 07:50;4.1;82;0.0;0
02.01.2025 08:00;4.6;80;0.0;0
02.01.2025 08:10;4.7;80;0.0;0
02.01.2025 08:20;4.7;80;0.0;0
02.01.2025 08:30;4.7;80;0.0;0
02.01.2025 08:40;4.8;80;0.0;0
02.01.2025 08:50;5.0;81;0.0;0
02.01.2025 09:00;5.3;80;0.0;0
02.01.2025 09:10;5.5;79;0.0;0
02.01.2025 09:20;5.7;79;0.0;0
02.01.2025 09:30;5.8;79;0.0;0
02.01.2025 09:40;5.9;78;0.0;0
02.01.2025 09:50;6.1;78;0.0;0
02.01.2025 10:00;6.4;77;0.0;0
02.01.2025 10:10;6.7;76;0.0;0
02.01.2025 10:20;6.8;75;0.0;0
02.01.2025 10:30;6.9;74;0.0;0
02.01.2025 10:40;7.4;72;0.0;0
02.01.2025 10:50;7.9;71;0.0;0
02.01.2025 11:00;8.1;71;0.0;0
02.01.2025 11:10;8.3;71;0.0;0
02.01.2025 11:20;8.5;70;0.0;0
02.01.2025 11:30;8.8;69;0.0;0
02.01.2025 11:40;9.1;68;0.0;0
02.01.2025 11:50;9.1;67;0.0;0
02.01.2025 12:00;9.2;66;0.0;0
02.01.2025 12:10;9.2;65;0.0;0
02.01.2025 12:20;9.3;64;0.0;0
02.01.2025 12:30;9.3;64;0.0;0
02.01.2025 12:40;9.3;65;0.0;0
02.01.2025 12:50;9.4;65;0.0;0
02.01.2025 13:00;9.5;64;0.0;0
02.01.2025 13:10;9.5;63;0.0;0
02.01.2025 13:20;9.6;63;0.0;0
02.01.2025 13:30;9.6;62;0.0;0
02.01.2025 13:40;9.7;62;0.0;0
02.01.2025 13:50;9.8;61;0.0;0
02.01.2025 14:00;9.8;61;0.0;0
02.01.2025 14:10;9.7;61;0.0;0
02.01.2025 14:20;9.7;62;0.0;0
02.01.2025 14:30;9.2;67;0.0;0
02.01.2025 14:40;8.6;74;0.6;10
02.01.2025 14:50;8.4;75;0.0;0
02.01.2025 15:00;8.6;73;0.6;10
02.01.2025 15:10;8.2;76;0.0;10
02.01.2025 15:20;8.1;77;0.0;10
02.01.2025 15:30;7.8;79;0.6;10
02.01.2025 15:40;7.8;80;0.6;10
02.01.2025 15:50;7.7;81;0.6;10
02.01.2025 16:00;7.4;83;0.6;10
02.01.2025 16:10;7.2;85;1.2;10
02.01.2025 16:20;7.0;87;2.4;10
02.01.2025 16:30;6.9;89;2.4;10
02.01.2025 16:40;6.7;90;3.6;10
02.01.2025 16:50;6.5;92;2.4;10
02.01.2025 17:00;6.4;92;4.2;10
02.01.2025 17:10;6.4;92;3.0;10
02.01.2025 17:20;6.3;93;2.4;10
02.01.2025 17:30;6.2;94;3.0;10
02.01.2025 17:40;6.2;95;1.8;10
02.01.2025 17:50;6.3;94;1.8;10
02.01.2025 18:00;6.3;93;1.2;10
02.01.2025 18:10;6.3;93;1.8;10
02.01.2025 18:20;6.2;94;1.8;10
02.01.2025 18:30;6.1;94;1.8;10
02.01.2025 18:40;6.1;94;2.4;10
02.01.2025 18:50;6.1;92;1.8;10
02.01.2025 19:00;6.1;92;1.8;10
02.01.2025 19:10;5.9;94;1.8;10
02.01.2025 19:20;5.9;93;1.8;10
02.01.2025 19:30;5.8;94;1.8;10
02.01.2025 19:40;5.7;93;0.6;10
02.01.2025 19:50;5.7;94;1.8;10
02.01.2025 20:00;5.7;94;1.2;10
02.01.2025 20:10;5.7;94;1.2;10
02.01.2025 20:20;5.6;94;1.8;10
02.01.2025 20:30;5.6;95;2.4;10
02.01.2025 20:40;5.5;96;2.4;10
02.01.2025 20:50;5.5;97;3.0;10
02.01.2025 21:00;5.4;98;3.0;10
02.01.2025 21:10;5.3;98;3.0;10
02.01.2025 21:20;5.3;98;3.0;10
02.01.2025 21:30;5.3;99;1.8;10
02.01.2025 21:40;5.3;99;1.2;10
02.01.2025 21:50;5.3;98;1.2;10
02.01.2025 22:00;5.2;99;1.2;10
02.01.2025 22:10;5.2;99;1.2;10
02.01.2025 22:20;5.2;98;1.2;10
02.01.2025 22:30;5.2;98;0.0;10
02.01.2025 22:40;5.3;98;0.6;10
02.01.2025 22:50;5.1;96;0.6;10
02.01.2025 23:00;5.0;96;0.6;10
02.01.2025 23:10;4.9;90;0.6;10
02.01.2025 23:20;4.8;86;0.0;10
02.01.2025 23:30;4.7;87;0.0;10
02.01.2025 23:40;4.4;90;0.0;10
02.01.2025 23:50;4.3;92;0.6;10
03.01.2025 00:00;4.3;92;0.0;10
03.01.2025 00:10;4.6;88;0.0;10
03.01.2025 00:20;4.5;86;0.0;10
03.01.2025 00:30;4.7;83;0.0;10
03.01.2025 00:40;4.5;85;0.6;10
03.01.2025 00:50;4.1;90;0.0;10
03.01.2025 01:00;3.8;93;0.6;10
03.01.2025 01:10;3.7;94;0.0;10
03.01.2025 01:20;3.5;95;0.0;10
03.01.2025 01:30;3.4;95;0.0;10
03.01.2025 01:40;3.4;95;0.0;10
03.01.2025 01:50;3.3;95;0.0;10
03.01.2025 02:00;3.3;95;0.0;10
03.01.2025 02:10;3.3;95;0.0;10
03.01.2025 02:20;3.5;94;0.0;10
03.01.2025 02:30;3.5;93;0.0;10
03.01.2025 02:40;3.5;93;0.0;10
03.01.2025 02:50;3.4;93;0.0;10
03.01.2025 03:00;3.3;94;0.0;10
03.01.2025 03:10;3.3;94;0.0;10
03.01.2025 03:20;3.1;94;0.0;10
03.01.2025 03:30;2.8;95;0.0;10
03.01.2025 03:40;2.8;94;0.0;10
03.01.2025 03:50;2.8;94;0.0;10
03.01.2025 04:00;2.8;94;0.0;10
03.01.2025 04:10;2.8;94;0.0;10
03.01.2025 04:20;2.6;94;0.0;10
03.01.2025 04:30;2.6;94;0.0;10
03.01.2025 04:40;2.3;95;0.0;10
03.01.2025 04:50;2.3;96;0.0;10
03.01.2025 05:00;2.5;95;0.0;10
03.01.2025 05:10;2.5;94;0.0;10
03.01.2025 05:20;2.3;94;0.0;10
03.01.2025 05:30;1.9;96;0.0;10
03.01.2025 05:40;1.8;95;0.0;10
03.01.2025 05:50;1.8;94;0.0;10
03.01.2025 06:00;1.6;93;0.0;10
03.01.2025 06:10;1.6;92;0.0;10
03.01.2025 06:20;1.3;92;0.0;10
03.01.2025 06:30;1.0;94;0.0;10
03.01.2025 06:40;0.7;95;0.0;10
03.01.2025 06:50;0.7;94;0.0;10
03.01.2025 07:00;1.3;86;0.0;10
03.01.2025 07:10;1.5;84;0.0;10
03.01.2025 07:20;1.1;87;0.0;10
03.01.2025 07:30;0.8;87;0.0;10
03.01.2025 07:40;0.8;86;0.0;10
03.01.2025 07:50;0.5;88;0.0;10
03.01.2025 08:00;0.4;89;0.0;10
03.01.2025 08:10;0.5;88;0.0;10
03.01.2025 08:20;0.4;89;0.0;10
03.01.2025 08:30;0.2;89;0.0;10
03.01.2025 08:40;0.2;90;0.0;10
03.01.2025 08:50;0.3;90;0.0;10
03.01.2025 09:00;0.4;90;0.0;10
03.01.2025 09:10;0.8;88;0.0;10
03.01.2025 09:20;1.2;87;0.0;10
03.01.2025 09:30;1.4;87;0.0;10
03.01.2025 09:40;1.7;86;0.0;10
03.01.2025 09:50;2.1;88;0.0;10
03.01.2025 10:00;2.6;86;0.0;10
03.01.2025 10:10;3.2;84;0.0;10
03.01.2025 10:20;3.8;79;0.0;10
03.01.2025 10:30;4.3;76;0.0;10
03.01.2025 10:40;4.8;67;0.0;10
03.01.2025 10:50;5.1;59;0.0;10
03.01.2025 11:00;4.9;61;0.0;10
03.01.2025 11:10;5.0;62;0.0;10
03.01.2025 11:20;5.1;66;0.0;10
03.01.2025 11:30;5.3;71;0.0;10
03.01.2025 11:40;5.2;72;0.0;10
03.01.2025 11:50;5.0;71;0.0;10
03.01.2025 12:00;5.1;70;0.0;10
03.01.2025 12:10;5.2;69;0.0;10
03.01.2025 12:20;5.1;68;0.0;10
03.01.2025 12:30;4.8;69;0.0;10
03.01.2025 12:40;5.0;68;0.0;10
03.01.2025 12:50;5.3;66;0.0;10
03.01.2025 13:00;5.1;67;0.0;10
03.01.2025 13:10;5.2;68;0.0;10
03.01.2025 13:20;5.5;67;0.0;10
03.01.2025 13:30;5.7;66;0.0;10
03.01.2025 13:40;5.7;64;0.0;10
03.01.2025 13:50;5.8;66;0.0;10
03.01.2025 14:00;5.5;66;0.0;10
03.01.2025 14:10;5.6;66;0.0;10
03.01.2025 14:20;5.6;64;0.0;10
03.01.2025 14:30;5.5;66;0.0;10
03.01.2025 14:40;5.4;67;0.0;0
03.01.2025 14:50;5.3;65;0.0;0
03.01.2025 15:00;5.4;64;0.0;0
03.01.2025 15:10;5.4;64;0.0;0
03.01.2025 15:20;5.3;63;0.0;0
03.01.2025 15:30;5.2;61;0.0;0
03.01.2025 15:40;5.1;60;0.0;0
03.01.2025 15:50;5.0;58;0.0;0
03.01.2025 16:00;5.0;57;0.0;0
03.01.2025 16:10;5.0;57;0.0;0
03.01.2025 16:20;4.8;58;0.0;0
03.01.2025 16:30;4.6;59;0.0;0
03.01.2025 16:40;4.4;63;0.0;0
03.01.2025 16:50;4.0;67;0.0;0
03.01.2025 17:00;3.6;69;0.0;0
03.01.2025 17:10;3.1;72;0.0;0
03.01.2025 17:20;2.7;75;0.0;0
03.01.2025 17:30;2.5;76;0.0;0
03.01.2025 17:40;2.2;77;0.0;0
03.01.2025 17:50;1.8;80;0.0;0
03.01.2025 18:00;1.8;79;0.0;0
03.01.2025 18:10;1.7;79;0.0;0
03.01.2025 18:20;1.2;81;0.0;0
03.01.2025 18:30;1.5;79;0.0;0
03.01.2025 18:40;1.5;79;0.0;0
03.01.2025 18:50;1.4;79;0.0;0
03.01.2025 19:00;1.3;78;0.0;0
03.01.2025 19:10;1.4;76;0.0;0
03.01.2025 19:20;0.9;78;0.0;0
03.01.2025 19:30;0.4;81;0.0;0
03.01.2025 19:40;0.3;81;0.0;0
03.01.2025 19:50;0.5;79;0.0;0
03.01.2025 20:00;0.6;79;0.0;0
03.01.2025 20:10;0.8;77;0.0;0
03.01.2025 20:20;0.6;79;0.0;0
03.01.2025 20:30;0.4;79;0.0;0
03.01.2025 20:40;0.1;81;0.0;0
03.01.2025 20:50;-0.1;81;0.0;0
03.01.2025 21:00;0.0;80;0.0;0
03.01.2025 21:10;0.0;79;0.0;0
03.01.2025 21:20;-0.1;79;0.0;0
03.01.2025 21:30;0.0;78;0.0;0
03.01.2025 21:40;-0.1;78;0.0;0
03.01.2025 21:50;-0.1;78;0.0;0
03.01.2025 22:00;-0.2;78;0.0;0
03.01.2025 22:10;-0.3;78;0.0;0
03.01.2025 22:20;-0.2;76;0.0;0
03.01.2025 22:30;-0.3;77;0.0;0
03.01.2025 22:40;-0.3;76;0.0;0
03.01.2025 22:50;-0.3;76;0.0;0
03.01.2025 23:00;-0.3;76;0.0;0
03.01.2025 23:10;-0.4;76;0.0;0
03.01.2025 23:20;-0.4;76;0.0;0
03.01.2025 23:30;-0.5;76;0.0;0
03.01.2025 23:40;-0.6;77;0.0;0
03.01.2025 23:50;-0.6;77;0.0;0
04.01.2025 00:00;-0.8;78;0.0;0
04.01.2025 00:10;-0.8;78;0.0;0
04.01.2025 00:20;-1.0;79;0.0;0
04.01.2025 00:30;-0.9;79;0.0;0
04.01.2025 00:40;-1.0;78;0.0;0
04.01.2025 00:50;-0.9;78;0.0;0
04.01.2025 01:00;-0.9;77;0.0;0
04.01.2025 01:10;-1.1;79;0.0;0
04.01.2025 01:20;-1.8;85;0.0;0
04.01.2025 01:30;-2.3;88;0.0;0
04.01.2025 01:40;-2.7;89;0.0;0
04.01.2025 01:50;-2.4;88;0.0;0
04.01.2025 02:00;-2.0;86;0.0;0
04.01.2025 02:10;-2.2;85;0.0;0
04.01.2025 02:20;-2.4;86;0.0;0
04.01.2025 02:30;-2.6;87;0.0;0
04.01.2025 02:40;-2.7;87;0.0;0
04.01.2025 02:50;-2.5;86;0.0;0
04.01.2025 03:00;-2.6;86;0.0;0
04.01.2025 03:10;-2.7;87;0.0;0
04.01.2025 03:20;-2.5;85;0.0;0
04.01.2025 03:30;-2.4;84;0.0;0
04.01.2025 03:40;-2.3;83;0.0;0
04.01.2025 03:50;-2.2;82;0.0;0
04.01.2025 04:00;-2.2;82;0.0;0
04.01.2025 04:10;-2.3;81;0.0;0
04.01.2025 04:20;-2.2;81;0.0;0
04.01.2025 04:30;-2.2;82;0.0;0
04.01.2025 04:40;-2.3;84;0.0;0
04.01.2025 04:50;-2.3;84;0.0;0
04.01.2025 05:00;-2.2;84;0.0;0
04.01.2025 05:10;-2.0;84;0.0;0
04.01.2025 05:20;-1.5;82;0.0;0
04.01.2025 05:30;-1.2;80;0.0;0
04.01.2025 05:40;-1.2;80;0.0;0
04.01.2025 05:50;-1.1;80;0.0;0
04.01.2025 06:00;-1.1;80;0.0;0
04.01.2025 06:10;-0.9;79;0.0;0
04.01.2025 06:20;-0.8;79;0.0;0
04.01.2025 06:30;-0.9;79;0.0;0
04.01.2025 06:40;-0.8;79;0.0;0
04.01.2025 06:50;-0.8;80;0.0;0
04.01.2025 07:00;-0.9;81;0.0;0
04.01.2025 07:10;-1.0;81;0.0;0
04.01.2025 07:20;-1.1;81;0.0;0
04.01.2025 07:30;-0.9;80;0.0;0
04.01.2025 07:40;-0.8;80;0.0;0
04.01.2025 07:50;-0.9;81;0.0;0
04.01.2025 08:00;-0.8;79;0.0;0
04.01.2025 08:10;-0.9;79;0.0;0
04.01.2025 08:20;-0.9;79;0.0;0
04.01.2025 08:30;-0.9;79;0.0;0
04.01.2025 08:40;-0.9;80;0.0;0
04.01.2025 08:50;-0.7;81;0.0;0
04.01.2025 09:00;-0.8;84;0.0;0
04.01.2025 09:10;-0.7;82;0.0;0
04.01.2025 09:20;-0.5;80;0.0;0
04.01.2025 09:30;-0.3;78;0.0;0
04.01.2025 09:40;-0.2;77;0.0;0
04.01.2025 09:50;-0.1;76;0.0;0
04.01.2025 10:00;0.0;75;0.0;0
04.01.2025 10:10;0.0;77;0.0;0
04.01.2025 10:20;0.0;75;0.0;0
04.01.2025 10:30;0.1;74;0.0;0
04.01.2025 10:40;0.2;73;0.0;0
04.01.2025 10:50;0.4;73;0.0;0
04.01.2025 11:00;0.3;74;0.0;0
04.01.2025 11:10;0.2;75;0.0;0
04.01.2025 11:20;0.2;76;0.0;0
04.01.2025 11:30;0.4;76;0.0;0
04.01.2025 11:40;0.5;76;0.0;0
04.01.2025 11:50;0.5;76;0.0;0
04.01.2025 12:00;0.6;76;0.0;0
04.01.2025 12:10;0.6;77;0.0;0
04.01.2025 12:20;0.9;75;0.0;0
04.01.2025 12:30;1.0;74;0.0;0
04.01.2025 12:40;1.6;74;0.0;0
04.01.2025 12:50;1.2;75;0.0;0
04.01.2025 13:00;1.0;75;0.0;0
04.01.2025 13:10;1.1;76;0.0;0
04.01.2025 13:20;0.9;76;0.0;0
04.01.2025 13:30;1.0;77;0.0;0
04.01.2025 13:40;1.0;77;0.0;0
04.01.2025 13:50;0.9;77;0.0;0
04.01.2025 14:00;1.0;77;0.0;0
04.01.2025 14:10;1.0;78;0.0;0
04.01.2025 14:20;1.1;78;0.0;0
04.01.2025 14:30;1.1;78;0.0;0
04.01.2025 14:40;1.1;79;0.0;0
04.01.2025 14:50;1.0;79;0.0;0
04.01.2025 15:00;1.1;80;0.0;0
04.01.2025 15:10;1.0;80;0.0;0
04.01.2025 15:20;1.0;80;0.0;0
04.01.2025 15:30;1.0;80;0.0;0
04.01.2025 15:40;1.0;80;0.0;0
04.01.2025 15:50;1.0;81;0.0;0
04.01.2025 16:00;0.9;81;0.0;0
04.01.2025 16:10;0.9;82;0.0;0
04.01.2025 16:20;0.9;82;0.0;0
04.01.2025 16:30;0.9;83;0.0;0
04.01.2025 16:40;0.9;83;0.0;0
04.01.2025 16:50;0.9;83;0.0;0
04.01.2025 17:00;0.9;83;0.0;0
04.01.2025 17:10;0.9;83;0.0;0
04.01.2025 17:20;0.9;83;0.0;0
04.01.2025 17:30;0.9;84;0.0;0
04.01.2025 17:40;0.9;84;0.0;0
04.01.2025 17:50;0.8;86;0.0;10
04.01.2025 18:00;0.7;87;0.0;10
04.01.2025 18:10;0.7;87;0.0;10
04.01.2025 18:20;0.7;88;0.0;10
04.01.2025 18:30;0.7;90;1.8;10
04.01.2025 18:40;0.5;91;3.0;10
04.01.2025 18:50;0.4;92;1.2;10
04.01.2025 19:00;0.4;93;1.2;10
04.01.2025 19:10;0.3;94;1.8;10
04.01.2025 19:20;0.3;94;1.2;10
04.01.2025 19:30;0.3;95;1.2;10
04.01.2025 19:40;0.4;96;1.8;10
04.01.2025 19:50;0.4;96;1.8;10
04.01.2025 20:00;0.4;96;2.4;10
04.01.2025 20:10;0.4;96;2.4;10
04.01.2025 20:20;0.4;96;1.8;10
04.01.2025 20:30;0.5;97;2.4;10
04.01.2025 20:40;0.5;97;3.0;10
04.01.2025 20:50;0.6;97;1.2;10
04.01.2025 21:00;0.7;98;1.8;10
04.01.2025 21:10;0.8;98;1.8;10
04.01.2025 21:20;1.0;98;1.2;10
04.01.2025 21:30;1.1;98;2.4;10
04.01.2025 21:40;1.4;99;1.2;10
04.01.2025 21:50;1.7;99;2.4;10
04.01.2025 22:00;1.7;99;3.0;10
04.01.2025 22:10;1.9;99;2.4;10
04.01.2025 22:20;2.5;100;1.8;10
04.01.2025 22:30;3.0;99;1.8;10
04.01.2025 22:40;3.4;99;0.6;10
04.01.2025 22:50;3.9;98;0.0;10
04.01.2025 23:00;4.3;97;0.6;10
04.01.2025 23:10;4.6;96;0.6;10
04.01.2025 23:20;4.6;97;1.2;10
04.01.2025 23:30;4.6;97;2.4;10
04.01.2025 23:40;4.6;98;2.4;10
04.01.2025 23:50;4.6;98;1.2;10
05.01.2025 00:00;4.6;99;1.8;10
05.01.2025 00:10;4.8;99;1.8;10
05.01.2025 00:20;4.9;98;1.8;10
05.01.2025 00:30;5.0;98;1.8;10
05.01.2025 00:40;5.1;98;2.4;10
05.01.2025 00:50;5.3;98;0.6;10
05.01.2025 01:00;5.3;98;1.8;10
05.01.2025 01:10;5.2;98;2.4;10
05.01.2025 01:20;5.2;99;1.2;10
05.01.2025 01:30;5.2;99;1.8;10
05.01.2025 01:40;5.2;100;2.4;10
05.01.2025 01:50;5.4;100;3.0;10
05.01.2025 02:00;5.9;100;1.2;10
05.01.2025 02:10;6.1;100;2.4;10
05.01.2025 02:20;6.3;99;2.4;10
05.01.2025 02:30;6.4;98;1.8;10
05.01.2025 02:40;6.3;98;1.8;10
05.01.2025 02:50;6.4;98;1.2;10
05.01.2025 03:00;6.3;99;1.2;10
