Date;Counts
15.04.2024 00:00;0
17.04.2024 00:00;1.1
19.04.2024 00:00;0.54
22.04.2024 00:00;0.46
24.04.2024 00:00;0.44
26.04.2024 00:00;0.45
29.04.2024 00:00;0.14
01.05.2024 00:00;1.75
03.05.2024 00:00;0.39
06.05.2024 00:00;0.52
08.05.2024 00:00;0
10.05.2024 00:00;2.73
13.05.2024 00:00;1.92
15.05.2024 00:00;0.38
17.05.2024 00:00;0.4
20.05.2024 00:00;25.91
22.05.2024 00:00;16.54
24.05.2024 00:00;1.11
27.05.2024 00:00;93.86
29.05.2024 00:00;110.48
31.05.2024 00:00;73.5
03.06.2024 00:00;8265.2
05.06.2024 00:00;957.67
07.06.2024 00:00;2226.01
10.06.2024 00:00;15075.05
12.06.2024 00:00;1205.09
14.06.2024 00:00;73.49
17.06.2024 00:00;2730.12
19.06.2024 00:00;46319.95
21.06.2024 00:00;36890.79
24.06.2024 00:00;202925.41
26.06.2024 00:00;684705.35
28.06.2024 00:00;864839.58
01.07.2024 00:00;116882.96
03.07.2024 00:00;44851.04
05.07.2024 00:00;11310.49
08.07.2024 00:00;575.28
10.07.2024 00:00;247718.7
12.07.2024 00:00;226177.22
15.07.2024 00:00;56868.75
17.07.2024 00:00;22523.75
19.07.2024 00:00;6897.78
22.07.2024 00:00;3588.32
24.07.2024 00:00;16503.34
26.07.2024 00:00;6347.77
29.07.2024 00:00;7507.37
31.07.2024 00:00;1318.53
02.08.2024 00:00;1746.51
05.08.2024 00:00;1061.46
07.08.2024 00:00;984.93
09.08.2024 00:00;2875.59
12.08.2024 00:00;3357.82
14.08.2024 00:00;11201.54
16.08.2024 00:00;11089.83
19.08.2024 00:00;36755.42
21.08.2024 00:00;9427.68
23.08.2024 00:00;1517.44
26.08.2024 00:00;1616.34
