Date;Counts
27.06.2025 17:56;0
27.06.2025 20:56;4
27.06.2025 23:56;0
28.06.2025 02:56;0
28.06.2025 05:56;0
28.06.2025 08:56;1
28.06.2025 11:56;2
28.06.2025 14:56;0
28.06.2025 17:56;1
28.06.2025 20:56;3
28.06.2025 23:56;0
29.06.2025 02:56;1
29.06.2025 05:56;0
29.06.2025 08:56;1
29.06.2025 11:56;1
29.06.2025 14:56;0
29.06.2025 17:56;1
29.06.2025 20:56;0
29.06.2025 23:56;1
30.06.2025 02:56;2
30.06.2025 05:56;0
30.06.2025 08:56;2
30.06.2025 11:56;1
30.06.2025 14:56;3
30.06.2025 17:56;1
30.06.2025 20:56;2
30.06.2025 23:56;1
01.07.2025 02:56;1
01.07.2025 05:56;0
01.07.2025 08:56;5
01.07.2025 11:56;3
01.07.2025 14:56;1
01.07.2025 17:56;2
01.07.2025 20:56;1
01.07.2025 23:56;0
02.07.2025 02:56;0
02.07.2025 05:56;3
02.07.2025 08:56;4
02.07.2025 11:56;6
02.07.2025 14:56;1
02.07.2025 17:56;6
02.07.2025 20:56;4
02.07.2025 23:56;1
03.07.2025 02:56;2
03.07.2025 05:56;1
03.07.2025 08:56;1
03.07.2025 11:56;4
03.07.2025 14:56;2
03.07.2025 17:56;0
03.07.2025 20:56;2
03.07.2025 23:56;1
04.07.2025 02:56;3
04.07.2025 05:56;1
04.07.2025 08:56;1
04.07.2025 11:56;2
04.07.2025 14:56;1
04.07.2025 17:56;3
04.07.2025 20:56;1
04.07.2025 23:56;1
05.07.2025 02:56;0
05.07.2025 05:56;2
05.07.2025 08:56;1
05.07.2025 11:56;3
05.07.2025 14:56;2
05.07.2025 17:56;0
05.07.2025 20:56;3
05.07.2025 23:56;1
06.07.2025 02:56;1
06.07.2025 05:56;2
06.07.2025 08:56;0
06.07.2025 11:56;3
06.07.2025 14:56;2
06.07.2025 17:56;0
