Date;Counts
03.03.2025 20:55;0
03.03.2025 23:55;0
04.03.2025 02:55;0
04.03.2025 05:55;1
04.03.2025 08:55;0
04.03.2025 11:55;0
04.03.2025 14:55;0
04.03.2025 17:55;0
04.03.2025 20:55;0
04.03.2025 23:55;0
05.03.2025 02:55;0
05.03.2025 05:55;1
05.03.2025 08:55;0
05.03.2025 11:55;0
05.03.2025 14:55;0
05.03.2025 17:55;0
05.03.2025 20:55;0
05.03.2025 23:55;0
06.03.2025 02:55;1
06.03.2025 05:55;0
06.03.2025 08:55;0
06.03.2025 11:55;0
06.03.2025 14:55;0
06.03.2025 17:55;0
06.03.2025 20:55;1
06.03.2025 23:55;0
07.03.2025 02:55;0
07.03.2025 05:55;0
07.03.2025 08:55;0
07.03.2025 11:55;0
07.03.2025 14:55;0
07.03.2025 17:55;0
18.03.2025 20:55;1
18.03.2025 23:55;0
19.03.2025 02:55;0
19.03.2025 05:55;0
19.03.2025 20:55;1
19.03.2025 23:55;0
20.03.2025 02:55;0
20.03.2025 05:55;0
20.03.2025 20:55;0
20.03.2025 23:55;0
21.03.2025 02:55;0
21.03.2025 05:55;0
21.03.2025 17:55;0
21.03.2025 20:55;0
21.03.2025 23:55;0
22.03.2025 02:55;0
22.03.2025 05:55;1
22.03.2025 08:55;0
22.03.2025 11:55;1
22.03.2025 14:55;0
22.03.2025 17:55;0
22.03.2025 20:55;0
22.03.2025 23:55;0
23.03.2025 02:55;0
23.03.2025 05:55;0
23.03.2025 08:55;0
23.03.2025 11:55;0
23.03.2025 14:55;0
23.03.2025 17:55;0
23.03.2025 20:55;2
23.03.2025 23:55;0
24.03.2025 02:55;0
24.03.2025 05:55;1
24.03.2025 08:55;0
24.03.2025 20:55;0
24.03.2025 23:55;0
25.03.2025 02:55;0
25.03.2025 11:55;0
25.03.2025 17:55;0
25.03.2025 20:55;0
25.03.2025 23:55;0
26.03.2025 02:55;0
26.03.2025 05:55;0
26.03.2025 08:55;0
26.03.2025 11:55;0
26.03.2025 14:55;0
26.03.2025 20:55;0
26.03.2025 23:55;0
27.03.2025 02:55;0
27.03.2025 05:55;0
27.03.2025 08:55;0
27.03.2025 11:55;0
27.03.2025 14:55;0
27.03.2025 17:55;0
27.03.2025 20:55;0
27.03.2025 23:55;0
28.03.2025 02:55;0
28.03.2025 05:55;0
28.03.2025 08:55;0
28.03.2025 11:55;0
28.03.2025 14:55;0
28.03.2025 17:55;0
28.03.2025 20:55;0
28.03.2025 23:55;0
29.03.2025 02:55;0
29.03.2025 05:55;0
29.03.2025 08:55;0
29.03.2025 11:55;0
29.03.2025 14:55;0
29.03.2025 17:55;0
29.03.2025 20:55;0
29.03.2025 23:55;0
30.03.2025 05:55;0
30.03.2025 08:55;0
30.03.2025 11:55;0
30.03.2025 14:55;0
30.03.2025 17:55;0
30.03.2025 20:55;0
30.03.2025 23:55;0
31.03.2025 02:55;0
31.03.2025 05:55;0
31.03.2025 08:55;0
31.03.2025 11:55;0
31.03.2025 14:55;0
31.03.2025 17:55;0
31.03.2025 20:55;0
31.03.2025 23:55;0
01.04.2025 02:55;0
01.04.2025 05:55;0
01.04.2025 08:55;0
01.04.2025 17:55;0
02.04.2025 02:55;0
02.04.2025 08:55;0
02.04.2025 11:55;0
02.04.2025 14:55;0
02.04.2025 17:55;0
03.04.2025 08:55;0
03.04.2025 14:55;1
03.04.2025 17:55;1
03.04.2025 20:55;0
03.04.2025 23:55;0
04.04.2025 02:55;0
04.04.2025 05:55;1
04.04.2025 08:55;1
04.04.2025 11:55;4
04.04.2025 14:55;3
04.04.2025 17:55;1
04.04.2025 20:55;1
04.04.2025 23:55;1
05.04.2025 02:55;0
05.04.2025 05:55;3
05.04.2025 08:55;0
05.04.2025 11:55;0
05.04.2025 14:55;1
11.04.2025 17:55;23
11.04.2025 20:55;32
11.04.2025 23:55;12
12.04.2025 02:55;37
12.04.2025 05:55;8
12.04.2025 08:55;22
12.04.2025 11:55;38
12.04.2025 14:55;39
12.04.2025 17:55;9
12.04.2025 20:55;42
12.04.2025 23:55;52
13.04.2025 02:55;39
13.04.2025 05:55;39
13.04.2025 08:55;31
13.04.2025 11:55;43
13.04.2025 14:55;31
13.04.2025 17:55;39
13.04.2025 20:55;5
13.04.2025 23:55;2
14.04.2025 02:55;0
14.04.2025 05:55;0
14.04.2025 08:55;3
14.04.2025 11:55;13
14.04.2025 14:55;7
14.04.2025 17:55;7
14.04.2025 20:55;15
14.04.2025 23:55;25
15.04.2025 02:55;10
15.04.2025 05:55;5
15.04.2025 08:55;3
15.04.2025 11:55;23
15.04.2025 14:55;10
15.04.2025 17:55;5
15.04.2025 20:55;23
15.04.2025 23:55;5
16.04.2025 02:55;7
16.04.2025 05:55;10
16.04.2025 08:55;5
16.04.2025 11:55;6
16.04.2025 14:55;2
16.04.2025 17:55;2
16.04.2025 20:55;0
16.04.2025 23:55;1
17.04.2025 02:55;1
17.04.2025 05:55;1
17.04.2025 08:55;0
17.04.2025 11:55;4
17.04.2025 14:55;5
17.04.2025 17:55;8
17.04.2025 20:55;3
17.04.2025 23:55;0
18.04.2025 02:55;8
18.04.2025 05:55;3
18.04.2025 08:55;5
