Date;Counts
09.04.2024 20:55;0
09.04.2024 23:55;0
10.04.2024 02:55;0
10.04.2024 05:55;0
10.04.2024 08:55;0
10.04.2024 11:55;0
10.04.2024 14:55;0
10.04.2024 17:55;0
10.04.2024 20:55;0
10.04.2024 23:55;0
11.04.2024 02:55;0
11.04.2024 05:55;0
11.04.2024 08:55;0
11.04.2024 11:55;0
11.04.2024 14:55;0
11.04.2024 17:55;0
11.04.2024 20:55;0
11.04.2024 23:55;0
12.04.2024 02:55;0
12.04.2024 05:55;0
12.04.2024 08:55;0
12.04.2024 11:55;0
12.04.2024 14:55;0
14.04.2024 23:55;0
15.04.2024 02:55;0
15.04.2024 05:55;0
15.04.2024 08:55;0
15.04.2024 11:55;1
15.04.2024 14:55;0
15.04.2024 17:55;2
15.04.2024 20:55;1
15.04.2024 23:55;2
16.04.2024 02:55;0
16.04.2024 05:55;0
16.04.2024 08:55;0
16.04.2024 11:55;1
16.04.2024 14:55;0
16.04.2024 17:55;0
16.04.2024 20:55;0
16.04.2024 23:55;0
17.04.2024 02:55;0
17.04.2024 05:55;0
17.04.2024 08:55;0
17.04.2024 11:55;0
17.04.2024 14:55;0
17.04.2024 17:55;0
17.04.2024 20:55;0
17.04.2024 23:55;0
18.04.2024 02:55;0
18.04.2024 05:55;0
18.04.2024 08:55;0
18.04.2024 11:55;0
18.04.2024 14:55;0
18.04.2024 17:55;0
18.04.2024 20:55;0
18.04.2024 23:55;0
19.04.2024 02:55;0
19.04.2024 05:55;0
19.04.2024 08:55;0
19.04.2024 11:55;1
19.04.2024 14:55;1
19.04.2024 17:55;1
19.04.2024 20:55;1
19.04.2024 23:55;1
20.04.2024 02:55;0
20.04.2024 05:55;0
20.04.2024 08:55;2
20.04.2024 11:55;1
20.04.2024 14:55;0
20.04.2024 17:55;2
20.04.2024 20:55;1
20.04.2024 23:55;1
21.04.2024 02:55;2
21.04.2024 05:55;0
21.04.2024 08:55;0
21.04.2024 11:55;1
21.04.2024 14:55;1
21.04.2024 17:55;0
21.04.2024 20:55;0
21.04.2024 23:55;1
22.04.2024 02:55;2
22.04.2024 05:55;2
22.04.2024 08:55;0
22.04.2024 11:55;2
22.04.2024 14:55;0
22.04.2024 17:55;0
22.04.2024 20:55;0
22.04.2024 23:55;0
23.04.2024 02:55;0
23.04.2024 05:55;0
23.04.2024 08:55;0
23.04.2024 11:55;0
23.04.2024 14:55;0
23.04.2024 17:55;1
23.04.2024 20:55;0
23.04.2024 23:55;0
24.04.2024 02:55;1
24.04.2024 05:55;0
24.04.2024 08:55;0
24.04.2024 11:55;0
24.04.2024 14:55;0
24.04.2024 17:55;1
24.04.2024 20:55;0
24.04.2024 23:55;0
25.04.2024 02:55;1
25.04.2024 05:55;1
25.04.2024 08:55;0
25.04.2024 11:55;0
25.04.2024 14:55;0
25.04.2024 17:55;0
25.04.2024 20:55;0
25.04.2024 23:55;0
26.04.2024 02:55;0
26.04.2024 05:55;0
26.04.2024 08:55;2
26.04.2024 11:55;1
26.04.2024 14:55;0
26.04.2024 17:55;0
26.04.2024 20:55;0
26.04.2024 23:55;0
27.04.2024 02:55;0
27.04.2024 05:55;0
27.04.2024 08:55;4
27.04.2024 11:55;1
27.04.2024 14:55;8
27.04.2024 17:55;0
27.04.2024 20:55;0
27.04.2024 23:55;0
28.04.2024 02:55;3
28.04.2024 05:55;0
28.04.2024 08:55;0
28.04.2024 11:55;3
28.04.2024 14:55;0
28.04.2024 17:55;1
28.04.2024 20:55;0
28.04.2024 23:55;0
29.04.2024 02:55;0
29.04.2024 05:55;0
29.04.2024 08:55;0
29.04.2024 11:55;0
29.04.2024 14:55;0
29.04.2024 17:55;0
29.04.2024 20:55;0
29.04.2024 23:55;1
30.04.2024 02:55;0
30.04.2024 05:55;0
30.04.2024 08:55;1
30.04.2024 23:55;1
03.05.2024 14:55;0
03.05.2024 17:55;0
03.05.2024 20:55;0
03.05.2024 23:55;0
04.05.2024 02:55;0
04.05.2024 05:55;0
04.05.2024 08:55;0
04.05.2024 11:55;1
04.05.2024 17:55;0
04.05.2024 20:55;0
04.05.2024 23:55;0
05.05.2024 02:55;0
05.05.2024 05:55;0
05.05.2024 08:55;0
05.05.2024 11:55;0
05.05.2024 14:55;0
05.05.2024 17:55;0
05.05.2024 20:55;0
05.05.2024 23:55;0
06.05.2024 02:55;0
06.05.2024 05:55;1
06.05.2024 08:55;0
06.05.2024 11:55;0
06.05.2024 14:55;0
06.05.2024 17:55;0
06.05.2024 20:55;0
06.05.2024 23:55;1
07.05.2024 02:55;0
07.05.2024 05:55;0
07.05.2024 08:55;0
07.05.2024 11:55;0
07.05.2024 14:55;0
07.05.2024 17:55;0
07.05.2024 20:55;0
07.05.2024 23:55;0
08.05.2024 02:55;1
08.05.2024 05:55;0
08.05.2024 08:55;0
08.05.2024 11:55;0
08.05.2024 14:55;0
08.05.2024 23:55;1
09.05.2024 02:55;0
09.05.2024 05:55;0
09.05.2024 08:55;0
09.05.2024 11:55;0
09.05.2024 14:55;0
09.05.2024 17:55;0
09.05.2024 20:55;0
09.05.2024 23:55;0
10.05.2024 02:55;0
10.05.2024 05:55;0
10.05.2024 08:55;0
10.05.2024 11:55;0
10.05.2024 14:55;1
10.05.2024 17:55;0
10.05.2024 20:55;0
10.05.2024 23:55;1
11.05.2024 02:55;0
11.05.2024 05:55;0
11.05.2024 08:55;1
11.05.2024 11:55;0
11.05.2024 14:55;0
11.05.2024 17:55;0
11.05.2024 20:55;1
11.05.2024 23:55;2
12.05.2024 02:55;3
12.05.2024 05:55;1
12.05.2024 08:55;0
12.05.2024 11:55;0
12.05.2024 14:55;0
12.05.2024 17:55;2
12.05.2024 20:55;0
12.05.2024 23:55;0
13.05.2024 02:55;1
13.05.2024 05:55;0
13.05.2024 08:55;0
13.05.2024 11:55;0
13.05.2024 14:55;0
13.05.2024 17:55;1
13.05.2024 20:55;0
13.05.2024 23:55;0
14.05.2024 02:55;1
14.05.2024 05:55;0
14.05.2024 08:55;1
14.05.2024 11:55;1
14.05.2024 14:55;1
14.05.2024 17:55;1
14.05.2024 20:55;0
14.05.2024 23:55;0
15.05.2024 02:55;0
15.05.2024 05:55;0
15.05.2024 08:55;0
15.05.2024 11:55;1
15.05.2024 14:55;0
15.05.2024 17:55;0
15.05.2024 20:55;0
15.05.2024 23:55;0
16.05.2024 02:55;0
16.05.2024 05:55;0
16.05.2024 08:55;0
16.05.2024 11:55;0
16.05.2024 14:55;0
16.05.2024 17:55;0
16.05.2024 20:55;0
16.05.2024 23:55;0
17.05.2024 02:55;0
17.05.2024 05:55;0
17.05.2024 08:55;1
17.05.2024 11:55;1
17.05.2024 14:55;0
17.05.2024 17:55;0
17.05.2024 20:55;1
